The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6070520/tkleinkn/Vanilla-GAM/main_cifar.py:187: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely '
model name space ['resnet101_c', 'resnet152_c', 'resnet18_c', 'resnet34_c', 'resnet50_c']
Use GPU: 0 for training
=> creating model 'resnet18_c'
Files already downloaded and verified
Files already downloaded and verified
tensorboard dir ./results/CIFAR10/GNOM
Using Gradient-Norm Only Minimization (GNOM)
/home/tkleinkn/GAMtest/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Using backward() with create_graph=True will create a reference cycle between the parameter and its gradient which can cause a memory leak. We recommend using autograd.grad when creating the graph to avoid this. If you have to use this function, make sure to reset the .grad fields of your parameters to None after use to break the cycle and avoid the leak. (Triggered internally at /home/coulombc/wheels_builder/tmp.2617/python-3.11/torch/torch/csrc/autograd/engine.cpp:1203.)
Batch 80, Loss: 1.7237
Batch 90, Loss: 1.7201
Batch 100, Loss: 1.7232
Batch 110, Loss: 1.7268
Batch 120, Loss: 1.7217
Batch 130, Loss: 1.7197
Batch 140, Loss: 1.7288
Batch 150, Loss: 1.7200
Batch 160, Loss: 1.7174
Batch 170, Loss: 1.7179
Batch 180, Loss: 1.7189
Batch 190, Loss: 1.7248
Batch 200, Loss: 1.7235
Batch 210, Loss: 1.7252
Batch 220, Loss: 1.7264
Batch 230, Loss: 1.7175
Batch 240, Loss: 1.7234
Batch 250, Loss: 1.7204
Batch 260, Loss: 1.7239
Batch 270, Loss: 1.7252
Batch 280, Loss: 1.7222
Batch 290, Loss: 1.7222
Batch 300, Loss: 1.7240
Batch 310, Loss: 1.7217
Batch 320, Loss: 1.7193
Batch 330, Loss: 1.7344
Batch 340, Loss: 1.7201
Batch 350, Loss: 1.7288
Batch 360, Loss: 1.7267
Batch 370, Loss: 1.7206
Batch 380, Loss: 1.7200
Batch 390, Loss: 1.7228
Epoch 44 learning rate: 0.05
Epoch 44 time: 119.39601111412048 seconds
Epoch 44 accuracy: 15.66%
Batch 10, Loss: 1.7269
Batch 20, Loss: 1.7271
Batch 30, Loss: 1.7206
Batch 40, Loss: 1.7216
Batch 50, Loss: 1.7191
Batch 60, Loss: 1.7247
Batch 70, Loss: 1.7247
Batch 80, Loss: 1.7179
Batch 90, Loss: 1.7284
Batch 100, Loss: 1.7198
Batch 110, Loss: 1.7272
Batch 120, Loss: 1.7246
Batch 130, Loss: 1.7255
Batch 140, Loss: 1.7317
Batch 150, Loss: 1.7281
Batch 160, Loss: 1.7177
Batch 170, Loss: 1.7181
Batch 180, Loss: 1.7265
Batch 190, Loss: 1.7218
Batch 200, Loss: 1.7243
Batch 210, Loss: 1.7218
Batch 220, Loss: 1.7287
Batch 230, Loss: 1.7199
Batch 240, Loss: 1.7207
Batch 250, Loss: 1.7245
Batch 260, Loss: 1.7237
Batch 270, Loss: 1.7269
Batch 280, Loss: 1.7300
Batch 290, Loss: 1.7259
Batch 300, Loss: 1.7246
Batch 310, Loss: 1.7172
Batch 320, Loss: 1.7223
Batch 330, Loss: 1.7275
Batch 340, Loss: 1.7225
Batch 350, Loss: 1.7205
Batch 360, Loss: 1.7216
Batch 370, Loss: 1.7235
Batch 380, Loss: 1.7234
Batch 390, Loss: 1.7298
Epoch 45 learning rate: 0.05
Epoch 45 time: 119.2288179397583 seconds
Epoch 45 accuracy: 15.47%
Batch 10, Loss: 1.7299
Batch 20, Loss: 1.7243
Batch 30, Loss: 1.7242
Batch 40, Loss: 1.7243
Batch 50, Loss: 1.7222
Batch 60, Loss: 1.7295
Batch 70, Loss: 1.7182
Batch 80, Loss: 1.7234
Batch 90, Loss: 1.7227
Batch 100, Loss: 1.7254
Batch 110, Loss: 1.7226
Batch 120, Loss: 1.7255
Batch 130, Loss: 1.7241
Batch 140, Loss: 1.7235
Batch 150, Loss: 1.7194
Batch 160, Loss: 1.7304
Batch 170, Loss: 1.7246
Batch 180, Loss: 1.7313
Batch 190, Loss: 1.7263
Batch 200, Loss: 1.7242
Batch 210, Loss: 1.7279
Batch 220, Loss: 1.7268
Batch 230, Loss: 1.7262
Batch 240, Loss: 1.7271
Batch 250, Loss: 1.7261
Batch 260, Loss: 1.7224
Batch 270, Loss: 1.7242
Batch 280, Loss: 1.7220
Batch 290, Loss: 1.7250
Batch 300, Loss: 1.7268
Batch 310, Loss: 1.7273
Batch 320, Loss: 1.7239
Batch 330, Loss: 1.7258
Batch 340, Loss: 1.7295
Batch 350, Loss: 1.7316
Batch 360, Loss: 1.7315
Batch 370, Loss: 1.7302
Batch 380, Loss: 1.7237
Batch 390, Loss: 1.7258
Epoch 46 learning rate: 0.05
Epoch 46 time: 119.23104333877563 seconds
Epoch 46 accuracy: 13.8%
Batch 10, Loss: 1.7218
Batch 20, Loss: 1.7270
Batch 30, Loss: 1.7254
Batch 40, Loss: 1.7228
Batch 50, Loss: 1.7315
Batch 60, Loss: 1.7264
Batch 70, Loss: 1.7234
Batch 80, Loss: 1.7268
Batch 90, Loss: 1.7320
Batch 100, Loss: 1.7276
Batch 110, Loss: 1.7333
Batch 120, Loss: 1.7276
Batch 130, Loss: 1.7286
Batch 140, Loss: 1.7262
Batch 150, Loss: 1.7246
Batch 160, Loss: 1.7319
Batch 170, Loss: 1.7279
Batch 180, Loss: 1.7302
Batch 190, Loss: 1.7278
Batch 200, Loss: 1.7315
Batch 210, Loss: 1.7350
Batch 220, Loss: 1.7297
Batch 230, Loss: 1.7267
Batch 240, Loss: 1.7253
Batch 250, Loss: 1.7274
Batch 260, Loss: 1.7304
Batch 270, Loss: 1.7292
Batch 280, Loss: 1.7256
Batch 290, Loss: 1.7323
Batch 300, Loss: 1.7288
Batch 310, Loss: 1.7240
Batch 320, Loss: 1.7268
Batch 330, Loss: 1.7264
Batch 340, Loss: 1.7342
Batch 350, Loss: 1.7321
Batch 360, Loss: 1.7294
Batch 370, Loss: 1.7277
Batch 380, Loss: 1.7306
Batch 390, Loss: 1.7350
Epoch 47 learning rate: 0.05
Epoch 47 time: 119.28023386001587 seconds
Epoch 47 accuracy: 13.46%
Batch 10, Loss: 1.7299
Batch 20, Loss: 1.7270
Batch 30, Loss: 1.7333
Batch 40, Loss: 1.7330
Batch 50, Loss: 1.7308
Batch 60, Loss: 1.7304
Batch 70, Loss: 1.7310
Batch 80, Loss: 1.7264
Batch 90, Loss: 1.7300
Batch 100, Loss: 1.7346
Batch 110, Loss: 1.7328
Batch 120, Loss: 1.7344
Batch 130, Loss: 1.7362
Batch 140, Loss: 1.7284
Batch 150, Loss: 1.7348
Batch 160, Loss: 1.7336
Batch 170, Loss: 1.7374
Batch 180, Loss: 1.7335
Batch 190, Loss: 1.7265
Batch 200, Loss: 1.7324
Batch 210, Loss: 1.7254
Batch 220, Loss: 1.7265
Batch 230, Loss: 1.7309
Batch 240, Loss: 1.7299
Batch 250, Loss: 1.7300
Batch 260, Loss: 1.7299
Batch 270, Loss: 1.7304
Batch 280, Loss: 1.7302
Batch 290, Loss: 1.7272
Batch 300, Loss: 1.7276
Batch 310, Loss: 1.7352
Batch 320, Loss: 1.7308
Batch 330, Loss: 1.7320
Batch 340, Loss: 1.7287
Batch 350, Loss: 1.7312
Batch 360, Loss: 1.7320
Batch 370, Loss: 1.7331
Batch 380, Loss: 1.7329
Batch 390, Loss: 1.7354
Epoch 48 learning rate: 0.05
Epoch 48 time: 119.27399945259094 seconds
Epoch 48 accuracy: 13.18%
Batch 10, Loss: 1.7343
Batch 20, Loss: 1.7306
Batch 30, Loss: 1.7349
Batch 40, Loss: 1.7349
Batch 50, Loss: 1.7351
Batch 60, Loss: 1.7338
Batch 70, Loss: 1.7327
Batch 80, Loss: 1.7311
Batch 90, Loss: 1.7343
Batch 100, Loss: 1.7316
Batch 110, Loss: 1.7371
Batch 120, Loss: 1.7266
Batch 130, Loss: 1.7304
Batch 140, Loss: 1.7258
Batch 150, Loss: 1.7330
Batch 160, Loss: 1.7315
Batch 170, Loss: 1.7349
Batch 180, Loss: 1.7310
Batch 190, Loss: 1.7326
Batch 200, Loss: 1.7272
Batch 210, Loss: 1.7295
Batch 220, Loss: 1.7388
Batch 230, Loss: 1.7314
Batch 240, Loss: 1.7364
Batch 250, Loss: 1.7354
Batch 260, Loss: 1.7327
Batch 270, Loss: 1.7304
Batch 280, Loss: 1.7413
Batch 290, Loss: 1.7338
Batch 300, Loss: 1.7263
Batch 310, Loss: 1.7319
Batch 320, Loss: 1.7320
Batch 330, Loss: 1.7302
Batch 340, Loss: 1.7366
Batch 350, Loss: 1.7310
Batch 360, Loss: 1.7393
Batch 370, Loss: 1.7356
Batch 380, Loss: 1.7345
Batch 390, Loss: 1.7290
Epoch 49 learning rate: 0.05
Epoch 49 time: 119.34362053871155 seconds
Epoch 49 accuracy: 13.23%
Batch 10, Loss: 1.7358
Batch 20, Loss: 1.7351
Batch 30, Loss: 1.7311
Batch 40, Loss: 1.7322
Batch 50, Loss: 1.7347
Batch 60, Loss: 1.7363
Batch 70, Loss: 1.7319
Batch 80, Loss: 1.7345
Batch 90, Loss: 1.7318
Batch 100, Loss: 1.7335
Batch 110, Loss: 1.7401
Batch 120, Loss: 1.7335
Batch 130, Loss: 1.7326
Batch 140, Loss: 1.7354
Batch 150, Loss: 1.7359
Batch 160, Loss: 1.7351
Batch 170, Loss: 1.7389
Batch 180, Loss: 1.7304
Batch 190, Loss: 1.7353
Batch 200, Loss: 1.7327
Batch 210, Loss: 1.7364
Batch 220, Loss: 1.7406
Batch 230, Loss: 1.7361
Batch 240, Loss: 1.7369
Batch 250, Loss: 1.7332
Batch 260, Loss: 1.7331
Batch 270, Loss: 1.7344
Batch 280, Loss: 1.7379
Batch 290, Loss: 1.7341
Batch 300, Loss: 1.7387
Batch 310, Loss: 1.7334
Batch 320, Loss: 1.7326
Batch 330, Loss: 1.7333
Batch 340, Loss: 1.7358
Batch 350, Loss: 1.7304
Batch 360, Loss: 1.7366
Batch 370, Loss: 1.7340
Batch 380, Loss: 1.7397
Batch 390, Loss: 1.7329
Epoch 50 learning rate: 0.05
Epoch 50 time: 119.18266177177429 seconds
Epoch 50 accuracy: 13.48%
Batch 10, Loss: 1.7378
Batch 20, Loss: 1.7378
Batch 30, Loss: 1.7333
Batch 40, Loss: 1.7385
Batch 50, Loss: 1.7387
Batch 60, Loss: 1.7362
Batch 70, Loss: 1.7391
Batch 80, Loss: 1.7346
Batch 90, Loss: 1.7392
Batch 100, Loss: 1.7378
Batch 110, Loss: 1.7384
Batch 120, Loss: 1.7349
Batch 130, Loss: 1.7365
Batch 140, Loss: 1.7369
Batch 150, Loss: 1.7343
Batch 160, Loss: 1.7367
Batch 170, Loss: 1.7393
Batch 180, Loss: 1.7370
Batch 190, Loss: 1.7334
Batch 200, Loss: 1.7352
Batch 210, Loss: 1.7359
Batch 220, Loss: 1.7318
Batch 230, Loss: 1.7360
Batch 240, Loss: 1.7401
Batch 250, Loss: 1.7349
Batch 260, Loss: 1.7414
Batch 270, Loss: 1.7373
Batch 280, Loss: 1.7321
Batch 290, Loss: 1.7351
Batch 300, Loss: 1.7350
Batch 310, Loss: 1.7390
Batch 320, Loss: 1.7343
Batch 330, Loss: 1.7300
Batch 340, Loss: 1.7363
Batch 350, Loss: 1.7401
Batch 360, Loss: 1.7347
Batch 370, Loss: 1.7397
Batch 380, Loss: 1.7417
Batch 390, Loss: 1.7374
Epoch 51 learning rate: 0.05
Epoch 51 time: 119.17592859268188 seconds
Epoch 51 accuracy: 12.87%
Batch 10, Loss: 1.7394
Batch 20, Loss: 1.7392
Batch 30, Loss: 1.7341
Batch 40, Loss: 1.7363
Batch 50, Loss: 1.7333
Batch 60, Loss: 1.7312
Batch 70, Loss: 1.7363
Batch 80, Loss: 1.7378
Batch 90, Loss: 1.7425
Batch 100, Loss: 1.7367
Batch 110, Loss: 1.7373
Batch 120, Loss: 1.7375
Batch 130, Loss: 1.7383
Batch 140, Loss: 1.7373
Batch 150, Loss: 1.7402
Batch 160, Loss: 1.7382
Batch 170, Loss: 1.7412
Batch 180, Loss: 1.7358
Batch 190, Loss: 1.7376
Batch 200, Loss: 1.7412
Batch 210, Loss: 1.7360
Batch 220, Loss: 1.7417
Batch 230, Loss: 1.7347
Batch 240, Loss: 1.7359
Batch 250, Loss: 1.7372
Batch 260, Loss: 1.7381
Batch 270, Loss: 1.7393
Batch 280, Loss: 1.7371
Batch 290, Loss: 1.7339
Batch 300, Loss: 1.7384
Batch 310, Loss: 1.7398
Batch 320, Loss: 1.7493
Batch 330, Loss: 1.7419
Batch 340, Loss: 1.7384
Batch 350, Loss: 1.7376
Batch 360, Loss: 1.7432
Batch 370, Loss: 1.7372
Batch 380, Loss: 1.7377
Batch 390, Loss: 1.7415
Epoch 52 learning rate: 0.05
Epoch 52 time: 119.34077453613281 seconds
Epoch 52 accuracy: 12.32%
Batch 10, Loss: 1.7367
Batch 20, Loss: 1.7364
Batch 30, Loss: 1.7387
Batch 40, Loss: 1.7437
Batch 50, Loss: 1.7396
Batch 60, Loss: 1.7380
Batch 70, Loss: 1.7376
Batch 80, Loss: 1.7391
Batch 90, Loss: 1.7400
Batch 100, Loss: 1.7409
Batch 110, Loss: 1.7379
Batch 120, Loss: 1.7378
Batch 130, Loss: 1.7409
Batch 140, Loss: 1.7395
Batch 150, Loss: 1.7421
Batch 160, Loss: 1.7402
Batch 170, Loss: 1.7404
Batch 180, Loss: 1.7418
Batch 190, Loss: 1.7426
Batch 200, Loss: 1.7391
Batch 210, Loss: 1.7379
Batch 220, Loss: 1.7404
Batch 230, Loss: 1.7340
Batch 240, Loss: 1.7372
Batch 250, Loss: 1.7414
Batch 260, Loss: 1.7423
Batch 270, Loss: 1.7384
Batch 280, Loss: 1.7422
Batch 290, Loss: 1.7374
Batch 300, Loss: 1.7435
Batch 310, Loss: 1.7397
Batch 320, Loss: 1.7379
Batch 330, Loss: 1.7431
Batch 340, Loss: 1.7400
Batch 350, Loss: 1.7419
Batch 360, Loss: 1.7427
Batch 370, Loss: 1.7418
Batch 380, Loss: 1.7378
Batch 390, Loss: 1.7419
Epoch 53 learning rate: 0.05
Epoch 53 time: 119.15821361541748 seconds
Epoch 53 accuracy: 11.82%
Batch 10, Loss: 1.7426
Batch 20, Loss: 1.7400
Batch 30, Loss: 1.7380
Batch 40, Loss: 1.7403
Batch 50, Loss: 1.7365
Batch 60, Loss: 1.7461
Batch 70, Loss: 1.7388
Batch 80, Loss: 1.7414
Batch 90, Loss: 1.7408
Batch 100, Loss: 1.7410
Batch 110, Loss: 1.7380
Batch 120, Loss: 1.7433
Batch 130, Loss: 1.7410
Batch 140, Loss: 1.7424
Batch 150, Loss: 1.7408
Batch 160, Loss: 1.7388
Batch 170, Loss: 1.7401
Batch 180, Loss: 1.7397
Batch 190, Loss: 1.7442
Batch 200, Loss: 1.7440
Batch 210, Loss: 1.7417
Batch 220, Loss: 1.7438
Batch 230, Loss: 1.7382
Batch 240, Loss: 1.7436
Batch 250, Loss: 1.7363
Batch 260, Loss: 1.7395
Batch 270, Loss: 1.7367
Batch 280, Loss: 1.7424
Batch 290, Loss: 1.7381
Batch 300, Loss: 1.7415
Batch 310, Loss: 1.7377
Batch 320, Loss: 1.7416
Batch 330, Loss: 1.7413
Batch 340, Loss: 1.7395
Batch 350, Loss: 1.7436
Batch 360, Loss: 1.7419
Batch 370, Loss: 1.7422
Batch 380, Loss: 1.7388
Batch 390, Loss: 1.7413
Epoch 54 learning rate: 0.05
Epoch 54 time: 119.37234020233154 seconds
Epoch 54 accuracy: 11.91%
Batch 10, Loss: 1.7441
Batch 20, Loss: 1.7441
Batch 30, Loss: 1.7400
Batch 40, Loss: 1.7420
Batch 50, Loss: 1.7418
Batch 60, Loss: 1.7399
Batch 70, Loss: 1.7410
Batch 80, Loss: 1.7386
Batch 90, Loss: 1.7403
Batch 100, Loss: 1.7412
Batch 110, Loss: 1.7412
Batch 120, Loss: 1.7383
Batch 130, Loss: 1.7422
Batch 140, Loss: 1.7385
Batch 150, Loss: 1.7443
Batch 160, Loss: 1.7455
Batch 170, Loss: 1.7426
Batch 180, Loss: 1.7438
Batch 190, Loss: 1.7385
Batch 200, Loss: 1.7443
Batch 210, Loss: 1.7402
Batch 220, Loss: 1.7413
Batch 230, Loss: 1.7405
Batch 240, Loss: 1.7409
Batch 250, Loss: 1.7384
Batch 260, Loss: 1.7457
Batch 270, Loss: 1.7408
Batch 280, Loss: 1.7459
Batch 290, Loss: 1.7392
Batch 300, Loss: 1.7472
Batch 310, Loss: 1.7432
Batch 320, Loss: 1.7421
Batch 330, Loss: 1.7414
Batch 340, Loss: 1.7441
Batch 350, Loss: 1.7399
Batch 360, Loss: 1.7476
Batch 370, Loss: 1.7412
Batch 380, Loss: 1.7417
Batch 390, Loss: 1.7426
Epoch 55 learning rate: 0.05
Epoch 55 time: 119.30644679069519 seconds
Epoch 55 accuracy: 12.55%
Batch 10, Loss: 1.7412
Batch 20, Loss: 1.7433
Batch 30, Loss: 1.7403
Batch 40, Loss: 1.7412
Batch 50, Loss: 1.7422
Batch 60, Loss: 1.7419
Batch 70, Loss: 1.7404
Batch 80, Loss: 1.7450
Batch 90, Loss: 1.7465
Batch 100, Loss: 1.7403
Batch 110, Loss: 1.7464
Batch 120, Loss: 1.7385
Batch 130, Loss: 1.7458
Batch 140, Loss: 1.7392
Batch 150, Loss: 1.7423
Batch 160, Loss: 1.7424
Batch 170, Loss: 1.7387
Batch 180, Loss: 1.7443
Batch 190, Loss: 1.7438
Batch 200, Loss: 1.7436
Batch 210, Loss: 1.7478
Batch 220, Loss: 1.7449
Batch 230, Loss: 1.7405
Batch 240, Loss: 1.7441
Batch 250, Loss: 1.7470
Batch 260, Loss: 1.7459
Batch 270, Loss: 1.7413
Batch 280, Loss: 1.7448
Batch 290, Loss: 1.7441
Batch 300, Loss: 1.7388
Batch 310, Loss: 1.7446
Batch 320, Loss: 1.7401
Batch 330, Loss: 1.7462
Batch 340, Loss: 1.7414
Batch 350, Loss: 1.7436
Batch 360, Loss: 1.7429
Batch 370, Loss: 1.7418
Batch 380, Loss: 1.7412
Batch 390, Loss: 1.7436
Epoch 56 learning rate: 0.05
Epoch 56 time: 119.11382460594177 seconds
Epoch 56 accuracy: 11.91%
Batch 10, Loss: 1.7447
Batch 20, Loss: 1.7427
Batch 30, Loss: 1.7425
Batch 40, Loss: 1.7446
Batch 50, Loss: 1.7424
Batch 60, Loss: 1.7449
Batch 70, Loss: 1.7470
Batch 80, Loss: 1.7472
Batch 90, Loss: 1.7473
Batch 100, Loss: 1.7458
Batch 110, Loss: 1.7407
Batch 120, Loss: 1.7447
Batch 130, Loss: 1.7419
Batch 140, Loss: 1.7461
Batch 150, Loss: 1.7415
Batch 160, Loss: 1.7446
Batch 170, Loss: 1.7443
Batch 180, Loss: 1.7490
Batch 190, Loss: 1.7454
Batch 200, Loss: 1.7425
Batch 210, Loss: 1.7451
Batch 220, Loss: 1.7460
Batch 230, Loss: 1.7476
Batch 240, Loss: 1.7412
Batch 250, Loss: 1.7415
Batch 260, Loss: 1.7410
Batch 270, Loss: 1.7426
Batch 280, Loss: 1.7420
Batch 290, Loss: 1.7451
Batch 300, Loss: 1.7429
Batch 310, Loss: 1.7430
Batch 320, Loss: 1.7480
Batch 330, Loss: 1.7441
Batch 340, Loss: 1.7471
Batch 350, Loss: 1.7444
Batch 360, Loss: 1.7458
Batch 370, Loss: 1.7414
Batch 380, Loss: 1.7428
Batch 390, Loss: 1.7447
Epoch 57 learning rate: 0.05
Epoch 57 time: 119.24794149398804 seconds
Epoch 57 accuracy: 10.55%
Batch 10, Loss: 1.7430
Batch 20, Loss: 1.7425
Batch 30, Loss: 1.7442
Batch 40, Loss: 1.7468
Batch 50, Loss: 1.7409
Batch 60, Loss: 1.7404
Batch 70, Loss: 1.7435
Batch 80, Loss: 1.7440
Batch 90, Loss: 1.7421
Batch 100, Loss: 1.7442
Batch 110, Loss: 1.7454
Batch 120, Loss: 1.7422
Batch 130, Loss: 1.7456
Batch 140, Loss: 1.7429
Batch 150, Loss: 1.7409
Batch 160, Loss: 1.7447
Batch 170, Loss: 1.7448
Batch 180, Loss: 1.7452
Batch 190, Loss: 1.7430
Batch 200, Loss: 1.7410
Batch 210, Loss: 1.7407
Batch 220, Loss: 1.7448
Batch 230, Loss: 1.7477
Batch 240, Loss: 1.7469
Batch 250, Loss: 1.7486
Batch 260, Loss: 1.7411
Batch 270, Loss: 1.7454
Batch 280, Loss: 1.7436
Batch 290, Loss: 1.7444
Batch 300, Loss: 1.7463
Batch 310, Loss: 1.7430
Batch 320, Loss: 1.7453
Batch 330, Loss: 1.7477
Batch 340, Loss: 1.7449
Batch 350, Loss: 1.7442
Batch 360, Loss: 1.7472
Batch 370, Loss: 1.7440
Batch 380, Loss: 1.7459
Batch 390, Loss: 1.7479
Epoch 58 learning rate: 0.05
Epoch 58 time: 119.19676423072815 seconds
Epoch 58 accuracy: 10.3%
Batch 10, Loss: 1.7447
Batch 20, Loss: 1.7440
Batch 30, Loss: 1.7456
Batch 40, Loss: 1.7427
Batch 50, Loss: 1.7443
Batch 60, Loss: 1.7441
Batch 70, Loss: 1.7466
Batch 80, Loss: 1.7498
Batch 90, Loss: 1.7477
Batch 100, Loss: 1.7465
Batch 110, Loss: 1.7435
Batch 120, Loss: 1.7436
Batch 130, Loss: 1.7472
Batch 140, Loss: 1.7428
Batch 150, Loss: 1.7477
Batch 160, Loss: 1.7446
Batch 170, Loss: 1.7429
Batch 180, Loss: 1.7441
Batch 190, Loss: 1.7477
Batch 200, Loss: 1.7485
Batch 210, Loss: 1.7435
Batch 220, Loss: 1.7454
Batch 230, Loss: 1.7471
Batch 240, Loss: 1.7433
Batch 250, Loss: 1.7440
Batch 260, Loss: 1.7454
Batch 270, Loss: 1.7447
Batch 280, Loss: 1.7465
Batch 290, Loss: 1.7449
Batch 300, Loss: 1.7479
Batch 310, Loss: 1.7441
Batch 320, Loss: 1.7460
Batch 330, Loss: 1.7454
Batch 340, Loss: 1.7465
Batch 350, Loss: 1.7449
Batch 360, Loss: 1.7467
Batch 370, Loss: 1.7447
Batch 380, Loss: 1.7453
Batch 390, Loss: 1.7460
Epoch 59 learning rate: 0.05
Epoch 59 time: 119.31122994422913 seconds
Epoch 59 accuracy: 10.2%
Batch 10, Loss: 1.7481
Batch 20, Loss: 1.7425
Batch 30, Loss: 1.7464
Batch 40, Loss: 1.7457
Batch 50, Loss: 1.7436
Batch 60, Loss: 1.7481
Batch 70, Loss: 1.7443
Batch 80, Loss: 1.7440
Batch 90, Loss: 1.7467
Batch 100, Loss: 1.7465
Batch 110, Loss: 1.7466
Batch 120, Loss: 1.7438
Batch 130, Loss: 1.7476
Batch 140, Loss: 1.7440
Batch 150, Loss: 1.7469
Batch 160, Loss: 1.7467
Batch 170, Loss: 1.7479
Batch 180, Loss: 1.7465
Batch 190, Loss: 1.7485
Batch 200, Loss: 1.7479
Batch 210, Loss: 1.7456
Batch 220, Loss: 1.7448
Batch 230, Loss: 1.7468
Batch 240, Loss: 1.7496
Batch 250, Loss: 1.7456
Batch 260, Loss: 1.7480
Batch 270, Loss: 1.7487
Batch 280, Loss: 1.7468
Batch 290, Loss: 1.7446
Batch 300, Loss: 1.7455
Batch 310, Loss: 1.7450
Batch 320, Loss: 1.7465
Batch 330, Loss: 1.7487
Batch 340, Loss: 1.7490
Batch 350, Loss: 1.7436
Batch 360, Loss: 1.7491
Batch 370, Loss: 1.7479
Batch 380, Loss: 1.7467
Batch 390, Loss: 1.7459
Epoch 60 learning rate: 0.05
Epoch 60 time: 119.27313899993896 seconds
Epoch 60 accuracy: 10.52%
Batch 10, Loss: 1.7474
Batch 20, Loss: 1.7474
Batch 30, Loss: 1.7475
Batch 40, Loss: 1.7469
Batch 50, Loss: 1.7492
Batch 60, Loss: 1.7468
Batch 70, Loss: 1.7446
Batch 80, Loss: 1.7463
Batch 90, Loss: 1.7460
Batch 100, Loss: 1.7493
Batch 110, Loss: 1.7473
Batch 120, Loss: 1.7471
Batch 130, Loss: 1.7463
Batch 140, Loss: 1.7459
Batch 150, Loss: 1.7479
Batch 160, Loss: 1.7481
Batch 170, Loss: 1.7477
Batch 180, Loss: 1.7502
Batch 190, Loss: 1.7476
Batch 200, Loss: 1.7467
Batch 210, Loss: 1.7484
Batch 220, Loss: 1.7464
Batch 230, Loss: 1.7486
Batch 240, Loss: 1.7490
Batch 250, Loss: 1.7479
Batch 260, Loss: 1.7466
Batch 270, Loss: 1.7463
Batch 280, Loss: 1.7493
Batch 290, Loss: 1.7479
Batch 300, Loss: 1.7450
Batch 310, Loss: 1.7480
Batch 320, Loss: 1.7497
Batch 330, Loss: 1.7485
Batch 340, Loss: 1.7462
Batch 350, Loss: 1.7499
Batch 360, Loss: 1.7451
Batch 370, Loss: 1.7504
Batch 380, Loss: 1.7500
Batch 390, Loss: 1.7477
Epoch 61 learning rate: 0.05
Epoch 61 time: 119.30001735687256 seconds
Epoch 61 accuracy: 9.96%
Batch 10, Loss: 1.7499
Batch 20, Loss: 1.7485
Batch 30, Loss: 1.7510
Batch 40, Loss: 1.7489
Batch 50, Loss: 1.7519
Batch 60, Loss: 1.7502
Batch 70, Loss: 1.7505
Batch 80, Loss: 1.7494
Batch 90, Loss: 1.7479
Batch 100, Loss: 1.7490
Batch 110, Loss: 1.7499
Batch 120, Loss: 1.7484
Batch 130, Loss: 1.7494
Batch 140, Loss: 1.7493
Batch 150, Loss: 1.7468
Batch 160, Loss: 1.7490
Batch 170, Loss: 1.7480
Batch 180, Loss: 1.7484
Batch 190, Loss: 1.7474
Batch 200, Loss: 1.7486
Batch 210, Loss: 1.7493
Batch 220, Loss: 1.7484
Batch 230, Loss: 1.7486
Batch 240, Loss: 1.7492
Batch 250, Loss: 1.7480
Batch 260, Loss: 1.7499
Batch 270, Loss: 1.7478
Batch 280, Loss: 1.7481
Batch 290, Loss: 1.7499
Batch 300, Loss: 1.7511
Batch 310, Loss: 1.7500
Batch 320, Loss: 1.7479
Batch 330, Loss: 1.7523
Batch 340, Loss: 1.7517
Batch 350, Loss: 1.7478
Batch 360, Loss: 1.7464
Batch 370, Loss: 1.7503
Batch 380, Loss: 1.7490
Batch 390, Loss: 1.7483
Epoch 62 learning rate: 0.05
Epoch 62 time: 119.32792639732361 seconds
Epoch 62 accuracy: 9.78%
Batch 10, Loss: 1.7478
Batch 20, Loss: 1.7485
Batch 30, Loss: 1.7505
Batch 40, Loss: 1.7500
Batch 50, Loss: 1.7500
Batch 60, Loss: 1.7481
Batch 70, Loss: 1.7504
Batch 80, Loss: 1.7499
Batch 90, Loss: 1.7494
Batch 100, Loss: 1.7491
Batch 110, Loss: 1.7523
Batch 120, Loss: 1.7505
Batch 130, Loss: 1.7504
Batch 140, Loss: 1.7525
Batch 150, Loss: 1.7494
Batch 160, Loss: 1.7495
Batch 170, Loss: 1.7493
Batch 180, Loss: 1.7514
Batch 190, Loss: 1.7506
Batch 200, Loss: 1.7491
Batch 210, Loss: 1.7514
Batch 220, Loss: 1.7533
Batch 230, Loss: 1.7506
Batch 240, Loss: 1.7496
Batch 250, Loss: 1.7509
Batch 260, Loss: 1.7520
Batch 270, Loss: 1.7526
Batch 280, Loss: 1.7501
Batch 290, Loss: 1.7531
Batch 300, Loss: 1.7502
Batch 310, Loss: 1.7531
Batch 320, Loss: 1.7509
Batch 330, Loss: 1.7502
