The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6070520/tkleinkn/Vanilla-GAM/main_cifar.py:216: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely '
model name space ['resnet101_c', 'resnet152_c', 'resnet18_c', 'resnet34_c', 'resnet50_c']
Use GPU: 0 for training
=> creating model 'resnet18_c'
Files already downloaded and verified
Files already downloaded and verified
tensorboard dir ./results/CIFAR10/GNOM/basicaug/lr-0.05/batchsize-128/2024-08-04-19:30:43
Using Gradient-Norm Only Minimization (GNOM)
/home/tkleinkn/GAMtest/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Using backward() with create_graph=True will create a reference cycle between the parameter and its gradient which can cause a memory leak. We recommend using autograd.grad when creating the graph to avoid this. If you have to use this function, make sure to reset the .grad fields of your parameters to None after use to break the cycle and avoid the leak. (Triggered internally at /home/coulombc/wheels_builder/tmp.2617/python-3.11/torch/torch/csrc/autograd/engine.cpp:1203.)
Batch 230, Loss: 1.7497
Batch 240, Loss: 1.7501
Batch 250, Loss: 1.7535
Batch 260, Loss: 1.7492
Batch 270, Loss: 1.7516
Batch 280, Loss: 1.7494
Batch 290, Loss: 1.7525
Batch 300, Loss: 1.7516
Batch 310, Loss: 1.7521
Batch 320, Loss: 1.7521
Batch 330, Loss: 1.7522
Batch 340, Loss: 1.7500
Batch 350, Loss: 1.7522
Batch 360, Loss: 1.7505
Batch 370, Loss: 1.7517
Batch 380, Loss: 1.7493
Batch 390, Loss: 1.7515
Epoch 19 learning rate: 0.05
Epoch 19 time: 118.73643279075623 seconds
Epoch 19 accuracy: 14.82%
Batch 10, Loss: 1.7513
Batch 20, Loss: 1.7514
Batch 30, Loss: 1.7513
Batch 40, Loss: 1.7500
Batch 50, Loss: 1.7516
Batch 60, Loss: 1.7517
Batch 70, Loss: 1.7494
Batch 80, Loss: 1.7534
Batch 90, Loss: 1.7497
Batch 100, Loss: 1.7530
Batch 110, Loss: 1.7509
Batch 120, Loss: 1.7511
Batch 130, Loss: 1.7508
Batch 140, Loss: 1.7501
Batch 150, Loss: 1.7527
Batch 160, Loss: 1.7529
Batch 170, Loss: 1.7523
Batch 180, Loss: 1.7538
Batch 190, Loss: 1.7521
Batch 200, Loss: 1.7541
Batch 210, Loss: 1.7515
Batch 220, Loss: 1.7528
Batch 230, Loss: 1.7533
Batch 240, Loss: 1.7516
Batch 250, Loss: 1.7510
Batch 260, Loss: 1.7516
Batch 270, Loss: 1.7501
Batch 280, Loss: 1.7517
Batch 290, Loss: 1.7509
Batch 300, Loss: 1.7528
Batch 310, Loss: 1.7532
Batch 320, Loss: 1.7500
Batch 330, Loss: 1.7527
Batch 340, Loss: 1.7535
Batch 350, Loss: 1.7517
Batch 360, Loss: 1.7521
Batch 370, Loss: 1.7520
Batch 380, Loss: 1.7533
Batch 390, Loss: 1.7536
Epoch 20 learning rate: 0.05
Epoch 20 time: 118.76680874824524 seconds
Epoch 20 accuracy: 14.63%
Batch 10, Loss: 1.7546
Batch 20, Loss: 1.7543
Batch 30, Loss: 1.7512
Batch 40, Loss: 1.7536
Batch 50, Loss: 1.7533
Batch 60, Loss: 1.7517
Batch 70, Loss: 1.7531
Batch 80, Loss: 1.7529
Batch 90, Loss: 1.7541
Batch 100, Loss: 1.7514
Batch 110, Loss: 1.7527
Batch 120, Loss: 1.7535
Batch 130, Loss: 1.7522
Batch 140, Loss: 1.7529
Batch 150, Loss: 1.7511
Batch 160, Loss: 1.7526
Batch 170, Loss: 1.7537
Batch 180, Loss: 1.7533
Batch 190, Loss: 1.7515
Batch 200, Loss: 1.7516
Batch 210, Loss: 1.7541
Batch 220, Loss: 1.7542
Batch 230, Loss: 1.7551
Batch 240, Loss: 1.7539
Batch 250, Loss: 1.7551
Batch 260, Loss: 1.7537
Batch 270, Loss: 1.7533
Batch 280, Loss: 1.7534
Batch 290, Loss: 1.7545
Batch 300, Loss: 1.7534
Batch 310, Loss: 1.7532
Batch 320, Loss: 1.7549
Batch 330, Loss: 1.7542
Batch 340, Loss: 1.7541
Batch 350, Loss: 1.7545
Batch 360, Loss: 1.7538
Batch 370, Loss: 1.7533
Batch 380, Loss: 1.7531
Batch 390, Loss: 1.7546
Epoch 21 learning rate: 0.05
Epoch 21 time: 118.79909873008728 seconds
Epoch 21 accuracy: 13.86%
Batch 10, Loss: 1.7543
Batch 20, Loss: 1.7537
Batch 30, Loss: 1.7547
Batch 40, Loss: 1.7535
Batch 50, Loss: 1.7540
Batch 60, Loss: 1.7536
Batch 70, Loss: 1.7533
Batch 80, Loss: 1.7547
Batch 90, Loss: 1.7552
Batch 100, Loss: 1.7530
Batch 110, Loss: 1.7538
Batch 120, Loss: 1.7555
Batch 130, Loss: 1.7550
Batch 140, Loss: 1.7548
Batch 150, Loss: 1.7534
Batch 160, Loss: 1.7541
Batch 170, Loss: 1.7538
Batch 180, Loss: 1.7535
Batch 190, Loss: 1.7539
Batch 200, Loss: 1.7532
Batch 210, Loss: 1.7545
Batch 220, Loss: 1.7546
Batch 230, Loss: 1.7539
Batch 240, Loss: 1.7545
Batch 250, Loss: 1.7549
Batch 260, Loss: 1.7544
Batch 270, Loss: 1.7542
Batch 280, Loss: 1.7551
Batch 290, Loss: 1.7556
Batch 300, Loss: 1.7539
Batch 310, Loss: 1.7547
Batch 320, Loss: 1.7553
Batch 330, Loss: 1.7551
Batch 340, Loss: 1.7556
Batch 350, Loss: 1.7546
Batch 360, Loss: 1.7549
Batch 370, Loss: 1.7544
Batch 380, Loss: 1.7555
Batch 390, Loss: 1.7557
Epoch 22 learning rate: 0.05
Epoch 22 time: 118.74187874794006 seconds
Epoch 22 accuracy: 12.53%
Batch 10, Loss: 1.7544
Batch 20, Loss: 1.7542
Batch 30, Loss: 1.7550
Batch 40, Loss: 1.7546
Batch 50, Loss: 1.7550
Batch 60, Loss: 1.7544
Batch 70, Loss: 1.7561
Batch 80, Loss: 1.7555
Batch 90, Loss: 1.7546
Batch 100, Loss: 1.7550
Batch 110, Loss: 1.7556
Batch 120, Loss: 1.7569
Batch 130, Loss: 1.7547
Batch 140, Loss: 1.7551
Batch 150, Loss: 1.7563
Batch 160, Loss: 1.7550
Batch 170, Loss: 1.7555
Batch 180, Loss: 1.7548
Batch 190, Loss: 1.7555
Batch 200, Loss: 1.7554
Batch 210, Loss: 1.7555
Batch 220, Loss: 1.7548
Batch 230, Loss: 1.7554
Batch 240, Loss: 1.7547
Batch 250, Loss: 1.7555
Batch 260, Loss: 1.7552
Batch 270, Loss: 1.7553
Batch 280, Loss: 1.7546
Batch 290, Loss: 1.7552
Batch 300, Loss: 1.7553
Batch 310, Loss: 1.7555
Batch 320, Loss: 1.7560
Batch 330, Loss: 1.7557
Batch 340, Loss: 1.7549
Batch 350, Loss: 1.7560
Batch 360, Loss: 1.7553
Batch 370, Loss: 1.7555
Batch 380, Loss: 1.7560
Batch 390, Loss: 1.7570
Epoch 23 learning rate: 0.05
Epoch 23 time: 118.85241413116455 seconds
Epoch 23 accuracy: 14.76%
Batch 10, Loss: 1.7560
Batch 20, Loss: 1.7554
Batch 30, Loss: 1.7560
Batch 40, Loss: 1.7553
Batch 50, Loss: 1.7556
Batch 60, Loss: 1.7559
Batch 70, Loss: 1.7566
Batch 80, Loss: 1.7552
Batch 90, Loss: 1.7556
Batch 100, Loss: 1.7562
Batch 110, Loss: 1.7558
Batch 120, Loss: 1.7559
Batch 130, Loss: 1.7555
Batch 140, Loss: 1.7552
Batch 150, Loss: 1.7561
Batch 160, Loss: 1.7559
Batch 170, Loss: 1.7558
Batch 180, Loss: 1.7557
Batch 190, Loss: 1.7560
Batch 200, Loss: 1.7564
Batch 210, Loss: 1.7561
Batch 220, Loss: 1.7557
Batch 230, Loss: 1.7563
Batch 240, Loss: 1.7558
Batch 250, Loss: 1.7559
Batch 260, Loss: 1.7565
Batch 270, Loss: 1.7562
Batch 280, Loss: 1.7559
Batch 290, Loss: 1.7554
Batch 300, Loss: 1.7563
Batch 310, Loss: 1.7566
Batch 320, Loss: 1.7564
Batch 330, Loss: 1.7563
Batch 340, Loss: 1.7560
Batch 350, Loss: 1.7567
Batch 360, Loss: 1.7559
Batch 370, Loss: 1.7564
Batch 380, Loss: 1.7553
Batch 390, Loss: 1.7568
Epoch 24 learning rate: 0.05
Epoch 24 time: 118.83736300468445 seconds
Epoch 24 accuracy: 12.2%
Batch 10, Loss: 1.7561
Batch 20, Loss: 1.7564
Batch 30, Loss: 1.7567
Batch 40, Loss: 1.7563
Batch 50, Loss: 1.7560
Batch 60, Loss: 1.7570
Batch 70, Loss: 1.7559
Batch 80, Loss: 1.7563
Batch 90, Loss: 1.7567
Batch 100, Loss: 1.7565
Batch 110, Loss: 1.7564
Batch 120, Loss: 1.7561
Batch 130, Loss: 1.7558
Batch 140, Loss: 1.7557
Batch 150, Loss: 1.7565
Batch 160, Loss: 1.7565
Batch 170, Loss: 1.7565
Batch 180, Loss: 1.7555
Batch 190, Loss: 1.7561
Batch 200, Loss: 1.7572
Batch 210, Loss: 1.7564
Batch 220, Loss: 1.7558
Batch 230, Loss: 1.7566
Batch 240, Loss: 1.7567
Batch 250, Loss: 1.7568
Batch 260, Loss: 1.7567
Batch 270, Loss: 1.7565
Batch 280, Loss: 1.7565
Batch 290, Loss: 1.7568
Batch 300, Loss: 1.7569
Batch 310, Loss: 1.7573
Batch 320, Loss: 1.7560
Batch 330, Loss: 1.7567
Batch 340, Loss: 1.7571
Batch 350, Loss: 1.7563
Batch 360, Loss: 1.7565
Batch 370, Loss: 1.7564
Batch 380, Loss: 1.7573
Batch 390, Loss: 1.7569
Epoch 25 learning rate: 0.05
Epoch 25 time: 118.85388660430908 seconds
Epoch 25 accuracy: 12.62%
Batch 10, Loss: 1.7562
Batch 20, Loss: 1.7568
Batch 30, Loss: 1.7565
Batch 40, Loss: 1.7568
Batch 50, Loss: 1.7565
Batch 60, Loss: 1.7566
Batch 70, Loss: 1.7563
Batch 80, Loss: 1.7567
Batch 90, Loss: 1.7569
Batch 100, Loss: 1.7574
Batch 110, Loss: 1.7570
Batch 120, Loss: 1.7569
Batch 130, Loss: 1.7569
Batch 140, Loss: 1.7569
Batch 150, Loss: 1.7568
Batch 160, Loss: 1.7568
Batch 170, Loss: 1.7568
Batch 180, Loss: 1.7571
Batch 190, Loss: 1.7569
Batch 200, Loss: 1.7572
Batch 210, Loss: 1.7567
Batch 220, Loss: 1.7569
Batch 230, Loss: 1.7567
Batch 240, Loss: 1.7570
Batch 250, Loss: 1.7570
Batch 260, Loss: 1.7565
Batch 270, Loss: 1.7567
Batch 280, Loss: 1.7573
Batch 290, Loss: 1.7568
Batch 300, Loss: 1.7571
Batch 310, Loss: 1.7569
Batch 320, Loss: 1.7568
Batch 330, Loss: 1.7569
Batch 340, Loss: 1.7571
Batch 350, Loss: 1.7567
Batch 360, Loss: 1.7571
Batch 370, Loss: 1.7568
Batch 380, Loss: 1.7569
Batch 390, Loss: 1.7565
Epoch 26 learning rate: 0.05
Epoch 26 time: 118.82528829574585 seconds
Epoch 26 accuracy: 13.55%
Batch 10, Loss: 1.7570
Batch 20, Loss: 1.7572
Batch 30, Loss: 1.7569
Batch 40, Loss: 1.7564
Batch 50, Loss: 1.7569
Batch 60, Loss: 1.7575
Batch 70, Loss: 1.7571
Batch 80, Loss: 1.7569
Batch 90, Loss: 1.7571
Batch 100, Loss: 1.7569
Batch 110, Loss: 1.7574
Batch 120, Loss: 1.7571
Batch 130, Loss: 1.7571
Batch 140, Loss: 1.7572
Batch 150, Loss: 1.7566
Batch 160, Loss: 1.7571
Batch 170, Loss: 1.7571
Batch 180, Loss: 1.7570
Batch 190, Loss: 1.7568
Batch 200, Loss: 1.7569
Batch 210, Loss: 1.7572
Batch 220, Loss: 1.7574
Batch 230, Loss: 1.7571
Batch 240, Loss: 1.7573
Batch 250, Loss: 1.7571
Batch 260, Loss: 1.7568
Batch 270, Loss: 1.7573
Batch 280, Loss: 1.7573
Batch 290, Loss: 1.7577
Batch 300, Loss: 1.7576
Batch 310, Loss: 1.7574
Batch 320, Loss: 1.7572
Batch 330, Loss: 1.7575
Batch 340, Loss: 1.7572
Batch 350, Loss: 1.7569
Batch 360, Loss: 1.7573
Batch 370, Loss: 1.7569
Batch 380, Loss: 1.7571
Batch 390, Loss: 1.7572
Epoch 27 learning rate: 0.05
Epoch 27 time: 118.82102704048157 seconds
Epoch 27 accuracy: 14.73%
Batch 10, Loss: 1.7570
Batch 20, Loss: 1.7573
Batch 30, Loss: 1.7573
Batch 40, Loss: 1.7566
Batch 50, Loss: 1.7571
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7570
Batch 80, Loss: 1.7571
Batch 90, Loss: 1.7568
Batch 100, Loss: 1.7579
Batch 110, Loss: 1.7577
Batch 120, Loss: 1.7570
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7574
Batch 150, Loss: 1.7573
Batch 160, Loss: 1.7575
Batch 170, Loss: 1.7572
Batch 180, Loss: 1.7570
Batch 190, Loss: 1.7574
Batch 200, Loss: 1.7575
Batch 210, Loss: 1.7574
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7575
Batch 240, Loss: 1.7573
Batch 250, Loss: 1.7572
Batch 260, Loss: 1.7575
Batch 270, Loss: 1.7575
Batch 280, Loss: 1.7575
Batch 290, Loss: 1.7575
Batch 300, Loss: 1.7575
Batch 310, Loss: 1.7573
Batch 320, Loss: 1.7573
Batch 330, Loss: 1.7574
Batch 340, Loss: 1.7574
Batch 350, Loss: 1.7575
Batch 360, Loss: 1.7573
Batch 370, Loss: 1.7571
Batch 380, Loss: 1.7575
Batch 390, Loss: 1.7573
Epoch 28 learning rate: 0.05
Epoch 28 time: 118.89088988304138 seconds
Epoch 28 accuracy: 14.25%
Batch 10, Loss: 1.7570
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7574
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7575
Batch 60, Loss: 1.7572
Batch 70, Loss: 1.7574
Batch 80, Loss: 1.7572
Batch 90, Loss: 1.7572
Batch 100, Loss: 1.7574
Batch 110, Loss: 1.7575
Batch 120, Loss: 1.7575
Batch 130, Loss: 1.7572
Batch 140, Loss: 1.7576
Batch 150, Loss: 1.7574
Batch 160, Loss: 1.7570
Batch 170, Loss: 1.7576
Batch 180, Loss: 1.7576
Batch 190, Loss: 1.7573
Batch 200, Loss: 1.7576
Batch 210, Loss: 1.7576
Batch 220, Loss: 1.7576
Batch 230, Loss: 1.7574
Batch 240, Loss: 1.7576
Batch 250, Loss: 1.7577
Batch 260, Loss: 1.7574
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7577
Batch 290, Loss: 1.7573
Batch 300, Loss: 1.7577
Batch 310, Loss: 1.7574
Batch 320, Loss: 1.7575
Batch 330, Loss: 1.7575
Batch 340, Loss: 1.7573
Batch 350, Loss: 1.7576
Batch 360, Loss: 1.7575
Batch 370, Loss: 1.7577
Batch 380, Loss: 1.7575
Batch 390, Loss: 1.7578
Epoch 29 learning rate: 0.05
Epoch 29 time: 118.84044075012207 seconds
Epoch 29 accuracy: 11.94%
Batch 10, Loss: 1.7574
Batch 20, Loss: 1.7575
Batch 30, Loss: 1.7576
Batch 40, Loss: 1.7575
Batch 50, Loss: 1.7573
Batch 60, Loss: 1.7573
Batch 70, Loss: 1.7574
Batch 80, Loss: 1.7574
Batch 90, Loss: 1.7575
Batch 100, Loss: 1.7575
Batch 110, Loss: 1.7573
Batch 120, Loss: 1.7573
Batch 130, Loss: 1.7576
Batch 140, Loss: 1.7575
Batch 150, Loss: 1.7580
Batch 160, Loss: 1.7575
Batch 170, Loss: 1.7576
Batch 180, Loss: 1.7574
Batch 190, Loss: 1.7577
Batch 200, Loss: 1.7573
Batch 210, Loss: 1.7577
Batch 220, Loss: 1.7576
Batch 230, Loss: 1.7575
Batch 240, Loss: 1.7570
Batch 250, Loss: 1.7578
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7576
Batch 290, Loss: 1.7580
Batch 300, Loss: 1.7575
Batch 310, Loss: 1.7577
Batch 320, Loss: 1.7575
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7572
Batch 350, Loss: 1.7578
Batch 360, Loss: 1.7579
Batch 370, Loss: 1.7577
Batch 380, Loss: 1.7574
Batch 390, Loss: 1.7576
Epoch 30 learning rate: 0.05
Epoch 30 time: 118.86008143424988 seconds
Epoch 30 accuracy: 13.47%
Batch 10, Loss: 1.7576
Batch 20, Loss: 1.7576
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7576
Batch 50, Loss: 1.7576
Batch 60, Loss: 1.7574
Batch 70, Loss: 1.7577
Batch 80, Loss: 1.7577
Batch 90, Loss: 1.7576
Batch 100, Loss: 1.7572
Batch 110, Loss: 1.7577
Batch 120, Loss: 1.7580
Batch 130, Loss: 1.7576
Batch 140, Loss: 1.7574
Batch 150, Loss: 1.7578
Batch 160, Loss: 1.7574
Batch 170, Loss: 1.7576
Batch 180, Loss: 1.7579
Batch 190, Loss: 1.7579
Batch 200, Loss: 1.7574
Batch 210, Loss: 1.7576
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7574
Batch 240, Loss: 1.7577
Batch 250, Loss: 1.7576
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7579
Batch 280, Loss: 1.7576
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7578
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7574
Batch 330, Loss: 1.7577
Batch 340, Loss: 1.7576
Batch 350, Loss: 1.7577
Batch 360, Loss: 1.7577
Batch 370, Loss: 1.7581
Batch 380, Loss: 1.7578
Batch 390, Loss: 1.7579
Epoch 31 learning rate: 0.05
Epoch 31 time: 118.82530212402344 seconds
Epoch 31 accuracy: 10.7%
Batch 10, Loss: 1.7578
Batch 20, Loss: 1.7576
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7577
Batch 50, Loss: 1.7577
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7576
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7576
Batch 100, Loss: 1.7576
Batch 110, Loss: 1.7575
Batch 120, Loss: 1.7575
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7575
Batch 150, Loss: 1.7575
Batch 160, Loss: 1.7578
Batch 170, Loss: 1.7578
Batch 180, Loss: 1.7579
Batch 190, Loss: 1.7576
Batch 200, Loss: 1.7580
Batch 210, Loss: 1.7578
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7577
Batch 240, Loss: 1.7577
Batch 250, Loss: 1.7577
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7574
Batch 280, Loss: 1.7576
Batch 290, Loss: 1.7577
Batch 300, Loss: 1.7578
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7576
Batch 330, Loss: 1.7579
Batch 340, Loss: 1.7576
Batch 350, Loss: 1.7577
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7580
Batch 390, Loss: 1.7577
Epoch 32 learning rate: 0.05
Epoch 32 time: 118.8804190158844 seconds
Epoch 32 accuracy: 10.11%
Batch 10, Loss: 1.7578
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7575
Batch 40, Loss: 1.7577
Batch 50, Loss: 1.7579
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7579
Batch 80, Loss: 1.7577
Batch 90, Loss: 1.7580
Batch 100, Loss: 1.7576
Batch 110, Loss: 1.7576
Batch 120, Loss: 1.7576
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7575
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7578
Batch 170, Loss: 1.7579
Batch 180, Loss: 1.7577
Batch 190, Loss: 1.7576
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7576
Batch 220, Loss: 1.7580
Batch 230, Loss: 1.7578
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7577
Batch 260, Loss: 1.7577
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7576
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7577
Batch 310, Loss: 1.7579
Batch 320, Loss: 1.7579
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7577
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7579
Batch 370, Loss: 1.7577
Batch 380, Loss: 1.7579
Batch 390, Loss: 1.7579
Epoch 33 learning rate: 0.05
Epoch 33 time: 118.90016222000122 seconds
Epoch 33 accuracy: 9.8%
Batch 10, Loss: 1.7575
Batch 20, Loss: 1.7580
Batch 30, Loss: 1.7576
Batch 40, Loss: 1.7575
Batch 50, Loss: 1.7577
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7580
Batch 90, Loss: 1.7580
Batch 100, Loss: 1.7576
Batch 110, Loss: 1.7575
Batch 120, Loss: 1.7577
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7579
Batch 150, Loss: 1.7575
Batch 160, Loss: 1.7580
Batch 170, Loss: 1.7578
Batch 180, Loss: 1.7577
Batch 190, Loss: 1.7578
Batch 200, Loss: 1.7575
Batch 210, Loss: 1.7577
Batch 220, Loss: 1.7577
Batch 230, Loss: 1.7576
Batch 240, Loss: 1.7582
Batch 250, Loss: 1.7580
Batch 260, Loss: 1.7576
Batch 270, Loss: 1.7577
Batch 280, Loss: 1.7577
Batch 290, Loss: 1.7580
Batch 300, Loss: 1.7580
Batch 310, Loss: 1.7580
Batch 320, Loss: 1.7579
Batch 330, Loss: 1.7576
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7578
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7576
Batch 380, Loss: 1.7581
Batch 390, Loss: 1.7580
Epoch 34 learning rate: 0.05
Epoch 34 time: 118.84562826156616 seconds
Epoch 34 accuracy: 10.12%
Batch 10, Loss: 1.7578
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7578
Batch 40, Loss: 1.7578
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7577
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7578
Batch 100, Loss: 1.7578
Batch 110, Loss: 1.7577
Batch 120, Loss: 1.7578
Batch 130, Loss: 1.7577
Batch 140, Loss: 1.7577
Batch 150, Loss: 1.7577
Batch 160, Loss: 1.7573
Batch 170, Loss: 1.7575
Batch 180, Loss: 1.7582
Batch 190, Loss: 1.7578
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7578
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7578
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7583
Batch 260, Loss: 1.7578
Batch 270, Loss: 1.7583
Batch 280, Loss: 1.7579
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7579
Batch 310, Loss: 1.7580
Batch 320, Loss: 1.7575
Batch 330, Loss: 1.7577
Batch 340, Loss: 1.7581
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7580
Batch 370, Loss: 1.7576
Batch 380, Loss: 1.7576
Batch 390, Loss: 1.7580
Epoch 35 learning rate: 0.05
Epoch 35 time: 118.86878371238708 seconds
Epoch 35 accuracy: 9.7%
Batch 10, Loss: 1.7579
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7577
Batch 40, Loss: 1.7580
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7577
Batch 70, Loss: 1.7581
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7578
Batch 100, Loss: 1.7574
Batch 110, Loss: 1.7581
Batch 120, Loss: 1.7578
Batch 130, Loss: 1.7575
Batch 140, Loss: 1.7580
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7578
Batch 170, Loss: 1.7576
Batch 180, Loss: 1.7576
Batch 190, Loss: 1.7576
Batch 200, Loss: 1.7578
Batch 210, Loss: 1.7581
Batch 220, Loss: 1.7584
Batch 230, Loss: 1.7576
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7581
Batch 260, Loss: 1.7578
Batch 270, Loss: 1.7578
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7579
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7578
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7581
Batch 350, Loss: 1.7577
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7580
Batch 380, Loss: 1.7577
Batch 390, Loss: 1.7577
Epoch 36 learning rate: 0.05
Epoch 36 time: 118.80895924568176 seconds
Epoch 36 accuracy: 8.02%
Batch 10, Loss: 1.7579
Batch 20, Loss: 1.7574
Batch 30, Loss: 1.7576
Batch 40, Loss: 1.7583
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7579
Batch 70, Loss: 1.7578
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7581
Batch 100, Loss: 1.7575
Batch 110, Loss: 1.7580
Batch 120, Loss: 1.7577
Batch 130, Loss: 1.7578
Batch 140, Loss: 1.7577
Batch 150, Loss: 1.7579
Batch 160, Loss: 1.7577
Batch 170, Loss: 1.7578
Batch 180, Loss: 1.7577
Batch 190, Loss: 1.7582
Batch 200, Loss: 1.7581
Batch 210, Loss: 1.7579
Batch 220, Loss: 1.7578
Batch 230, Loss: 1.7577
Batch 240, Loss: 1.7578
Batch 250, Loss: 1.7578
Batch 260, Loss: 1.7579
Batch 270, Loss: 1.7577
Batch 280, Loss: 1.7580
Batch 290, Loss: 1.7578
Batch 300, Loss: 1.7578
Batch 310, Loss: 1.7578
Batch 320, Loss: 1.7576
Batch 330, Loss: 1.7578
Batch 340, Loss: 1.7581
Batch 350, Loss: 1.7577
Batch 360, Loss: 1.7579
Batch 370, Loss: 1.7579
Batch 380, Loss: 1.7581
Batch 390, Loss: 1.7578
Epoch 37 learning rate: 0.05
Epoch 37 time: 118.84128379821777 seconds
Epoch 37 accuracy: 10.0%
Batch 10, Loss: 1.7577
Batch 20, Loss: 1.7573
Batch 30, Loss: 1.7579
Batch 40, Loss: 1.7577
Batch 50, Loss: 1.7578
Batch 60, Loss: 1.7575
Batch 70, Loss: 1.7579
Batch 80, Loss: 1.7578
Batch 90, Loss: 1.7576
Batch 100, Loss: 1.7580
Batch 110, Loss: 1.7579
Batch 120, Loss: 1.7578
Batch 130, Loss: 1.7577
Batch 140, Loss: 1.7577
Batch 150, Loss: 1.7583
Batch 160, Loss: 1.7580
Batch 170, Loss: 1.7576
Batch 180, Loss: 1.7575
Batch 190, Loss: 1.7582
Batch 200, Loss: 1.7577
Batch 210, Loss: 1.7574
Batch 220, Loss: 1.7581
Batch 230, Loss: 1.7581
Batch 240, Loss: 1.7580
Batch 250, Loss: 1.7574
Batch 260, Loss: 1.7578
Batch 270, Loss: 1.7583
Batch 280, Loss: 1.7576
Batch 290, Loss: 1.7582
Batch 300, Loss: 1.7583
Batch 310, Loss: 1.7579
Batch 320, Loss: 1.7576
Batch 330, Loss: 1.7583
Batch 340, Loss: 1.7578
Batch 350, Loss: 1.7579
Batch 360, Loss: 1.7578
Batch 370, Loss: 1.7577
Batch 380, Loss: 1.7581
Batch 390, Loss: 1.7578
Epoch 38 learning rate: 0.05
Epoch 38 time: 118.7968065738678 seconds
Epoch 38 accuracy: 9.53%
Batch 10, Loss: 1.7580
Batch 20, Loss: 1.7577
Batch 30, Loss: 1.7578
