The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6070520/tkleinkn/Vanilla-GAM/main_cifar.py:216: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely '
model name space ['resnet101_c', 'resnet152_c', 'resnet18_c', 'resnet34_c', 'resnet50_c']
Use GPU: 0 for training
=> creating model 'resnet18_c'
Files already downloaded and verified
Files already downloaded and verified
tensorboard dir ./results/CIFAR10/GAMNonAccelerated/basicaug/lr-0.1/batchsize-128/2024-08-04-19:31:39
Using non-accelerated GAM
/home/tkleinkn/GAMtest/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Using backward() with create_graph=True will create a reference cycle between the parameter and its gradient which can cause a memory leak. We recommend using autograd.grad when creating the graph to avoid this. If you have to use this function, make sure to reset the .grad fields of your parameters to None after use to break the cycle and avoid the leak. (Triggered internally at /home/coulombc/wheels_builder/tmp.2617/python-3.11/torch/torch/csrc/autograd/engine.cpp:1203.)
Batch 180, Loss: 0.2661
Batch 190, Loss: 0.2550
Batch 200, Loss: 0.2752
Batch 210, Loss: 0.2643
Batch 220, Loss: 0.3126
Batch 230, Loss: 0.2874
Batch 240, Loss: 0.2816
Batch 250, Loss: 0.2673
Batch 260, Loss: 0.3028
Batch 270, Loss: 0.2796
Batch 280, Loss: 0.2789
Batch 290, Loss: 0.2621
Batch 300, Loss: 0.2508
Batch 310, Loss: 0.2517
Batch 320, Loss: 0.2583
Batch 330, Loss: 0.2775
Batch 340, Loss: 0.2978
Batch 350, Loss: 0.3029
Batch 360, Loss: 0.3251
Batch 370, Loss: 0.3315
Batch 380, Loss: 0.2985
Batch 390, Loss: 0.2813
Epoch 19 learning rate: 0.06840622763423389
Epoch 19 time: 236.0987434387207 seconds
Epoch 19 accuracy: 84.89%
Batch 10, Loss: 0.2919
Batch 20, Loss: 0.2567
Batch 30, Loss: 0.2565
Batch 40, Loss: 0.2243
Batch 50, Loss: 0.2615
Batch 60, Loss: 0.2486
Batch 70, Loss: 0.2555
Batch 80, Loss: 0.2328
Batch 90, Loss: 0.2212
Batch 100, Loss: 0.2228
Batch 110, Loss: 0.2462
Batch 120, Loss: 0.2585
Batch 130, Loss: 0.2413
Batch 140, Loss: 0.2757
Batch 150, Loss: 0.2483
Batch 160, Loss: 0.2493
Batch 170, Loss: 0.2748
Batch 180, Loss: 0.2704
Batch 190, Loss: 0.2899
Batch 200, Loss: 0.2928
Batch 210, Loss: 0.2785
Batch 220, Loss: 0.2482
Batch 230, Loss: 0.2332
Batch 240, Loss: 0.2516
Batch 250, Loss: 0.2369
Batch 260, Loss: 0.2518
Batch 270, Loss: 0.2494
Batch 280, Loss: 0.3001
Batch 290, Loss: 0.2956
Batch 300, Loss: 0.2762
Batch 310, Loss: 0.2910
Batch 320, Loss: 0.2610
Batch 330, Loss: 0.2534
Batch 340, Loss: 0.2621
Batch 350, Loss: 0.2817
Batch 360, Loss: 0.2832
Batch 370, Loss: 0.2763
Batch 380, Loss: 0.3038
Batch 390, Loss: 0.2805
Epoch 20 learning rate: 0.06545084971874736
Epoch 20 time: 236.26098537445068 seconds
Epoch 20 accuracy: 85.54%
Batch 10, Loss: 0.2327
Batch 20, Loss: 0.2613
Batch 30, Loss: 0.2473
Batch 40, Loss: 0.2710
Batch 50, Loss: 0.2483
Batch 60, Loss: 0.2280
Batch 70, Loss: 0.2566
Batch 80, Loss: 0.2652
Batch 90, Loss: 0.2795
Batch 100, Loss: 0.2528
Batch 110, Loss: 0.2685
Batch 120, Loss: 0.2550
Batch 130, Loss: 0.2742
Batch 140, Loss: 0.2771
Batch 150, Loss: 0.2808
Batch 160, Loss: 0.2488
Batch 170, Loss: 0.2418
Batch 180, Loss: 0.2401
Batch 190, Loss: 0.2662
Batch 200, Loss: 0.2392
Batch 210, Loss: 0.2586
Batch 220, Loss: 0.2221
Batch 230, Loss: 0.2363
Batch 240, Loss: 0.2364
Batch 250, Loss: 0.2532
Batch 260, Loss: 0.2539
Batch 270, Loss: 0.2611
Batch 280, Loss: 0.2484
Batch 290, Loss: 0.2833
Batch 300, Loss: 0.2698
Batch 310, Loss: 0.2547
Batch 320, Loss: 0.2524
Batch 330, Loss: 0.2567
Batch 340, Loss: 0.2431
Batch 350, Loss: 0.2721
Batch 360, Loss: 0.2882
Batch 370, Loss: 0.2762
Batch 380, Loss: 0.2524
Batch 390, Loss: 0.2477
Epoch 21 learning rate: 0.06243449435824272
Epoch 21 time: 236.36051535606384 seconds
Epoch 21 accuracy: 86.48%
Batch 10, Loss: 0.2305
Batch 20, Loss: 0.2239
Batch 30, Loss: 0.2153
Batch 40, Loss: 0.2170
Batch 50, Loss: 0.2283
Batch 60, Loss: 0.2326
Batch 70, Loss: 0.2361
Batch 80, Loss: 0.2314
Batch 90, Loss: 0.2627
Batch 100, Loss: 0.2015
Batch 110, Loss: 0.2459
Batch 120, Loss: 0.2444
Batch 130, Loss: 0.2064
Batch 140, Loss: 0.2401
Batch 150, Loss: 0.2243
Batch 160, Loss: 0.2542
Batch 170, Loss: 0.2610
Batch 180, Loss: 0.2561
Batch 190, Loss: 0.2307
Batch 200, Loss: 0.2428
Batch 210, Loss: 0.2220
Batch 220, Loss: 0.2671
Batch 230, Loss: 0.2459
Batch 240, Loss: 0.2193
Batch 250, Loss: 0.2369
Batch 260, Loss: 0.2446
Batch 270, Loss: 0.2556
Batch 280, Loss: 0.2565
Batch 290, Loss: 0.2322
Batch 300, Loss: 0.2377
Batch 310, Loss: 0.2501
Batch 320, Loss: 0.2122
Batch 330, Loss: 0.2424
Batch 340, Loss: 0.2446
Batch 350, Loss: 0.2392
Batch 360, Loss: 0.2568
Batch 370, Loss: 0.2607
Batch 380, Loss: 0.2228
Batch 390, Loss: 0.2496
Epoch 22 learning rate: 0.05936906572928623
Epoch 22 time: 236.27074670791626 seconds
Epoch 22 accuracy: 85.28%
Batch 10, Loss: 0.2395
Batch 20, Loss: 0.2308
Batch 30, Loss: 0.2364
Batch 40, Loss: 0.2430
Batch 50, Loss: 0.1944
Batch 60, Loss: 0.2094
Batch 70, Loss: 0.2112
Batch 80, Loss: 0.2329
Batch 90, Loss: 0.2160
Batch 100, Loss: 0.2083
Batch 110, Loss: 0.2173
Batch 120, Loss: 0.2298
Batch 130, Loss: 0.2215
Batch 140, Loss: 0.2219
Batch 150, Loss: 0.2369
Batch 160, Loss: 0.2174
Batch 170, Loss: 0.2271
Batch 180, Loss: 0.2425
Batch 190, Loss: 0.2599
Batch 200, Loss: 0.2412
Batch 210, Loss: 0.2477
Batch 220, Loss: 0.2401
Batch 230, Loss: 0.2189
Batch 240, Loss: 0.2325
Batch 250, Loss: 0.2385
Batch 260, Loss: 0.2350
Batch 270, Loss: 0.2051
Batch 280, Loss: 0.2456
Batch 290, Loss: 0.2189
Batch 300, Loss: 0.2384
Batch 310, Loss: 0.2244
Batch 320, Loss: 0.2298
Batch 330, Loss: 0.2483
Batch 340, Loss: 0.2281
Batch 350, Loss: 0.2141
Batch 360, Loss: 0.2411
Batch 370, Loss: 0.2290
Batch 380, Loss: 0.2261
Batch 390, Loss: 0.2428
Epoch 23 learning rate: 0.056266661678215216
Epoch 23 time: 236.25895881652832 seconds
Epoch 23 accuracy: 86.38%
Batch 10, Loss: 0.2008
Batch 20, Loss: 0.2192
Batch 30, Loss: 0.1995
Batch 40, Loss: 0.2134
Batch 50, Loss: 0.2023
Batch 60, Loss: 0.2387
Batch 70, Loss: 0.1885
Batch 80, Loss: 0.1993
Batch 90, Loss: 0.2068
Batch 100, Loss: 0.1884
Batch 110, Loss: 0.2171
Batch 120, Loss: 0.2165
Batch 130, Loss: 0.2142
Batch 140, Loss: 0.2091
Batch 150, Loss: 0.2333
Batch 160, Loss: 0.2241
Batch 170, Loss: 0.2268
Batch 180, Loss: 0.2333
Batch 190, Loss: 0.2274
Batch 200, Loss: 0.2235
Batch 210, Loss: 0.1991
Batch 220, Loss: 0.2369
Batch 230, Loss: 0.1957
Batch 240, Loss: 0.2326
Batch 250, Loss: 0.2064
Batch 260, Loss: 0.2141
Batch 270, Loss: 0.2237
Batch 280, Loss: 0.2342
Batch 290, Loss: 0.2325
Batch 300, Loss: 0.2127
Batch 310, Loss: 0.2222
Batch 320, Loss: 0.2454
Batch 330, Loss: 0.2331
Batch 340, Loss: 0.2370
Batch 350, Loss: 0.2022
Batch 360, Loss: 0.2377
Batch 370, Loss: 0.2643
Batch 380, Loss: 0.2333
Batch 390, Loss: 0.2409
Epoch 24 learning rate: 0.053139525976465665
Epoch 24 time: 236.20719647407532 seconds
Epoch 24 accuracy: 87.87%
Batch 10, Loss: 0.2159
Batch 20, Loss: 0.2159
Batch 30, Loss: 0.1670
Batch 40, Loss: 0.2024
Batch 50, Loss: 0.2278
Batch 60, Loss: 0.2107
Batch 70, Loss: 0.2050
Batch 80, Loss: 0.1851
Batch 90, Loss: 0.2114
Batch 100, Loss: 0.2153
Batch 110, Loss: 0.1940
Batch 120, Loss: 0.2277
Batch 130, Loss: 0.2110
Batch 140, Loss: 0.2215
Batch 150, Loss: 0.2021
Batch 160, Loss: 0.2068
Batch 170, Loss: 0.1960
Batch 180, Loss: 0.1754
Batch 190, Loss: 0.2152
Batch 200, Loss: 0.2222
Batch 210, Loss: 0.2131
Batch 220, Loss: 0.1997
Batch 230, Loss: 0.1959
Batch 240, Loss: 0.2011
Batch 250, Loss: 0.2094
Batch 260, Loss: 0.2071
Batch 270, Loss: 0.2242
Batch 280, Loss: 0.1931
Batch 290, Loss: 0.2062
Batch 300, Loss: 0.2506
Batch 310, Loss: 0.2041
Batch 320, Loss: 0.2210
Batch 330, Loss: 0.2171
Batch 340, Loss: 0.2179
Batch 350, Loss: 0.2170
Batch 360, Loss: 0.2072
Batch 370, Loss: 0.2092
Batch 380, Loss: 0.2097
Batch 390, Loss: 0.2086
Epoch 25 learning rate: 0.049999999999999996
Epoch 25 time: 236.41819524765015 seconds
Epoch 25 accuracy: 87.98%
Batch 10, Loss: 0.1904
Batch 20, Loss: 0.1863
Batch 30, Loss: 0.1889
Batch 40, Loss: 0.2161
Batch 50, Loss: 0.2073
Batch 60, Loss: 0.1723
Batch 70, Loss: 0.1945
Batch 80, Loss: 0.1937
Batch 90, Loss: 0.1735
Batch 100, Loss: 0.1825
Batch 110, Loss: 0.1869
Batch 120, Loss: 0.1971
Batch 130, Loss: 0.1814
Batch 140, Loss: 0.1941
Batch 150, Loss: 0.2028
Batch 160, Loss: 0.2193
Batch 170, Loss: 0.1833
Batch 180, Loss: 0.1957
Batch 190, Loss: 0.1797
Batch 200, Loss: 0.1783
Batch 210, Loss: 0.2108
Batch 220, Loss: 0.2404
Batch 230, Loss: 0.2191
Batch 240, Loss: 0.2132
Batch 250, Loss: 0.2173
Batch 260, Loss: 0.2017
Batch 270, Loss: 0.1834
Batch 280, Loss: 0.2232
Batch 290, Loss: 0.2008
Batch 300, Loss: 0.2124
Batch 310, Loss: 0.2173
Batch 320, Loss: 0.2083
Batch 330, Loss: 0.1869
Batch 340, Loss: 0.1854
Batch 350, Loss: 0.1903
Batch 360, Loss: 0.1805
Batch 370, Loss: 0.2131
Batch 380, Loss: 0.2106
Batch 390, Loss: 0.2171
Epoch 26 learning rate: 0.046860474023534326
Epoch 26 time: 236.34907746315002 seconds
Epoch 26 accuracy: 87.36%
Batch 10, Loss: 0.1895
Batch 20, Loss: 0.1598
Batch 30, Loss: 0.1666
Batch 40, Loss: 0.1792
Batch 50, Loss: 0.1850
Batch 60, Loss: 0.1781
Batch 70, Loss: 0.1808
Batch 80, Loss: 0.1780
Batch 90, Loss: 0.1728
Batch 100, Loss: 0.1846
Batch 110, Loss: 0.1813
Batch 120, Loss: 0.1839
Batch 130, Loss: 0.1595
Batch 140, Loss: 0.1833
Batch 150, Loss: 0.1524
Batch 160, Loss: 0.1886
Batch 170, Loss: 0.1982
Batch 180, Loss: 0.2159
Batch 190, Loss: 0.1868
Batch 200, Loss: 0.1928
Batch 210, Loss: 0.2017
Batch 220, Loss: 0.1890
Batch 230, Loss: 0.1804
Batch 240, Loss: 0.2129
Batch 250, Loss: 0.1925
Batch 260, Loss: 0.1686
Batch 270, Loss: 0.2086
Batch 280, Loss: 0.1970
Batch 290, Loss: 0.2188
Batch 300, Loss: 0.2201
Batch 310, Loss: 0.1768
Batch 320, Loss: 0.1714
Batch 330, Loss: 0.1831
Batch 340, Loss: 0.1906
Batch 350, Loss: 0.2004
Batch 360, Loss: 0.1985
Batch 370, Loss: 0.1815
Batch 380, Loss: 0.2216
Batch 390, Loss: 0.1894
Epoch 27 learning rate: 0.04373333832178478
Epoch 27 time: 236.2694969177246 seconds
Epoch 27 accuracy: 88.98%
Batch 10, Loss: 0.1877
Batch 20, Loss: 0.1680
Batch 30, Loss: 0.1639
Batch 40, Loss: 0.1615
Batch 50, Loss: 0.1606
Batch 60, Loss: 0.1558
Batch 70, Loss: 0.1890
Batch 80, Loss: 0.1610
Batch 90, Loss: 0.1582
Batch 100, Loss: 0.1815
Batch 110, Loss: 0.1630
Batch 120, Loss: 0.1773
Batch 130, Loss: 0.1609
Batch 140, Loss: 0.1709
Batch 150, Loss: 0.1745
Batch 160, Loss: 0.1711
Batch 170, Loss: 0.1819
Batch 180, Loss: 0.1788
Batch 190, Loss: 0.1762
Batch 200, Loss: 0.2039
Batch 210, Loss: 0.2028
Batch 220, Loss: 0.1837
Batch 230, Loss: 0.1739
Batch 240, Loss: 0.2028
Batch 250, Loss: 0.1657
Batch 260, Loss: 0.1946
Batch 270, Loss: 0.1871
Batch 280, Loss: 0.1887
Batch 290, Loss: 0.1574
Batch 300, Loss: 0.1665
Batch 310, Loss: 0.1593
Batch 320, Loss: 0.1851
Batch 330, Loss: 0.1737
Batch 340, Loss: 0.1985
Batch 350, Loss: 0.1914
Batch 360, Loss: 0.1882
Batch 370, Loss: 0.1902
Batch 380, Loss: 0.1945
Batch 390, Loss: 0.1947
Epoch 28 learning rate: 0.040630934270713764
Epoch 28 time: 236.25834584236145 seconds
Epoch 28 accuracy: 89.41%
Batch 10, Loss: 0.1647
Batch 20, Loss: 0.1724
Batch 30, Loss: 0.1465
Batch 40, Loss: 0.1502
Batch 50, Loss: 0.1441
Batch 60, Loss: 0.1687
Batch 70, Loss: 0.1508
Batch 80, Loss: 0.1743
Batch 90, Loss: 0.1459
Batch 100, Loss: 0.1615
Batch 110, Loss: 0.1762
Batch 120, Loss: 0.1600
Batch 130, Loss: 0.1639
Batch 140, Loss: 0.1781
Batch 150, Loss: 0.1310
Batch 160, Loss: 0.1604
Batch 170, Loss: 0.1523
Batch 180, Loss: 0.1558
Batch 190, Loss: 0.1467
Batch 200, Loss: 0.1493
Batch 210, Loss: 0.1930
Batch 220, Loss: 0.1807
Batch 230, Loss: 0.1744
Batch 240, Loss: 0.1828
Batch 250, Loss: 0.1556
Batch 260, Loss: 0.1390
Batch 270, Loss: 0.1720
Batch 280, Loss: 0.1740
Batch 290, Loss: 0.1500
Batch 300, Loss: 0.1687
Batch 310, Loss: 0.1923
Batch 320, Loss: 0.1545
Batch 330, Loss: 0.1725
Batch 340, Loss: 0.1794
Batch 350, Loss: 0.1839
Batch 360, Loss: 0.1577
Batch 370, Loss: 0.1656
Batch 380, Loss: 0.2025
Batch 390, Loss: 0.1910
Epoch 29 learning rate: 0.03756550564175726
Epoch 29 time: 236.18817973136902 seconds
Epoch 29 accuracy: 89.6%
Batch 10, Loss: 0.1457
Batch 20, Loss: 0.1476
Batch 30, Loss: 0.1397
Batch 40, Loss: 0.1673
Batch 50, Loss: 0.1529
Batch 60, Loss: 0.1585
Batch 70, Loss: 0.1351
Batch 80, Loss: 0.1337
Batch 90, Loss: 0.1458
Batch 100, Loss: 0.1561
Batch 110, Loss: 0.1325
Batch 120, Loss: 0.1450
Batch 130, Loss: 0.1434
Batch 140, Loss: 0.1603
Batch 150, Loss: 0.1411
Batch 160, Loss: 0.1608
Batch 170, Loss: 0.1732
Batch 180, Loss: 0.1623
Batch 190, Loss: 0.1595
Batch 200, Loss: 0.1533
Batch 210, Loss: 0.1509
Batch 220, Loss: 0.1600
Batch 230, Loss: 0.1562
Batch 240, Loss: 0.1454
Batch 250, Loss: 0.1608
Batch 260, Loss: 0.1773
Batch 270, Loss: 0.1511
Batch 280, Loss: 0.1314
Batch 290, Loss: 0.1732
Batch 300, Loss: 0.1690
Batch 310, Loss: 0.1764
Batch 320, Loss: 0.1642
Batch 330, Loss: 0.1652
Batch 340, Loss: 0.1650
Batch 350, Loss: 0.1668
Batch 360, Loss: 0.1354
Batch 370, Loss: 0.1729
Batch 380, Loss: 0.1597
Batch 390, Loss: 0.1582
Epoch 30 learning rate: 0.03454915028125265
Epoch 30 time: 236.10210824012756 seconds
Epoch 30 accuracy: 89.94%
Batch 10, Loss: 0.1193
Batch 20, Loss: 0.1379
Batch 30, Loss: 0.1368
Batch 40, Loss: 0.1250
Batch 50, Loss: 0.1458
Batch 60, Loss: 0.1388
Batch 70, Loss: 0.1343
Batch 80, Loss: 0.1115
Batch 90, Loss: 0.1356
Batch 100, Loss: 0.1445
Batch 110, Loss: 0.1366
Batch 120, Loss: 0.1494
Batch 130, Loss: 0.1401
Batch 140, Loss: 0.1462
Batch 150, Loss: 0.1410
Batch 160, Loss: 0.1559
Batch 170, Loss: 0.1663
Batch 180, Loss: 0.1714
Batch 190, Loss: 0.1317
Batch 200, Loss: 0.1584
Batch 210, Loss: 0.1534
Batch 220, Loss: 0.1522
Batch 230, Loss: 0.1570
Batch 240, Loss: 0.1483
Batch 250, Loss: 0.1403
Batch 260, Loss: 0.1405
Batch 270, Loss: 0.1489
Batch 280, Loss: 0.1458
Batch 290, Loss: 0.1509
Batch 300, Loss: 0.1300
Batch 310, Loss: 0.1507
Batch 320, Loss: 0.1533
Batch 330, Loss: 0.1544
Batch 340, Loss: 0.1503
Batch 350, Loss: 0.1541
Batch 360, Loss: 0.1584
Batch 370, Loss: 0.1267
Batch 380, Loss: 0.1627
Batch 390, Loss: 0.1448
Epoch 31 learning rate: 0.03159377236576612
Epoch 31 time: 236.20239877700806 seconds
Epoch 31 accuracy: 89.82%
Batch 10, Loss: 0.1290
Batch 20, Loss: 0.1249
Batch 30, Loss: 0.1123
Batch 40, Loss: 0.1195
Batch 50, Loss: 0.1344
Batch 60, Loss: 0.1167
Batch 70, Loss: 0.1181
Batch 80, Loss: 0.1101
Batch 90, Loss: 0.1151
Batch 100, Loss: 0.1273
Batch 110, Loss: 0.1380
Batch 120, Loss: 0.1210
Batch 130, Loss: 0.1101
Batch 140, Loss: 0.1304
Batch 150, Loss: 0.1240
Batch 160, Loss: 0.1325
Batch 170, Loss: 0.1356
Batch 180, Loss: 0.1430
Batch 190, Loss: 0.1344
Batch 200, Loss: 0.1508
Batch 210, Loss: 0.1306
Batch 220, Loss: 0.1289
Batch 230, Loss: 0.1291
Batch 240, Loss: 0.1279
Batch 250, Loss: 0.1174
Batch 260, Loss: 0.1314
Batch 270, Loss: 0.1217
Batch 280, Loss: 0.1466
Batch 290, Loss: 0.1481
Batch 300, Loss: 0.1678
Batch 310, Loss: 0.1371
Batch 320, Loss: 0.1454
Batch 330, Loss: 0.1341
Batch 340, Loss: 0.1357
Batch 350, Loss: 0.1300
Batch 360, Loss: 0.1509
Batch 370, Loss: 0.1403
Batch 380, Loss: 0.1695
Batch 390, Loss: 0.1376
Epoch 32 learning rate: 0.028711035421746366
Epoch 32 time: 236.2580907344818 seconds
Epoch 32 accuracy: 90.75%
Batch 10, Loss: 0.1292
Batch 20, Loss: 0.1175
Batch 30, Loss: 0.0997
Batch 40, Loss: 0.1075
Batch 50, Loss: 0.1253
Batch 60, Loss: 0.1122
Batch 70, Loss: 0.1051
Batch 80, Loss: 0.1026
Batch 90, Loss: 0.1121
Batch 100, Loss: 0.1202
Batch 110, Loss: 0.1213
Batch 120, Loss: 0.1165
Batch 130, Loss: 0.1218
Batch 140, Loss: 0.1347
Batch 150, Loss: 0.1096
Batch 160, Loss: 0.1217
Batch 170, Loss: 0.1378
Batch 180, Loss: 0.1079
Batch 190, Loss: 0.1173
Batch 200, Loss: 0.1298
Batch 210, Loss: 0.1311
Batch 220, Loss: 0.1298
Batch 230, Loss: 0.1199
Batch 240, Loss: 0.1082
Batch 250, Loss: 0.1245
Batch 260, Loss: 0.1261
Batch 270, Loss: 0.1196
Batch 280, Loss: 0.1206
Batch 290, Loss: 0.1377
Batch 300, Loss: 0.1387
Batch 310, Loss: 0.1313
Batch 320, Loss: 0.1208
Batch 330, Loss: 0.1414
Batch 340, Loss: 0.1176
Batch 350, Loss: 0.1111
Batch 360, Loss: 0.1148
Batch 370, Loss: 0.1393
Batch 380, Loss: 0.1225
Batch 390, Loss: 0.1421
Epoch 33 learning rate: 0.025912316294914226
Epoch 33 time: 236.21743249893188 seconds
Epoch 33 accuracy: 91.1%
Batch 10, Loss: 0.1064
Batch 20, Loss: 0.1489
Batch 30, Loss: 0.0998
Batch 40, Loss: 0.1046
Batch 50, Loss: 0.1144
Batch 60, Loss: 0.1008
Batch 70, Loss: 0.1006
Batch 80, Loss: 0.1157
Batch 90, Loss: 0.0952
Batch 100, Loss: 0.1068
Batch 110, Loss: 0.1078
Batch 120, Loss: 0.0991
Batch 130, Loss: 0.0975
Batch 140, Loss: 0.0937
Batch 150, Loss: 0.1022
Batch 160, Loss: 0.1013
Batch 170, Loss: 0.1062
Batch 180, Loss: 0.1308
Batch 190, Loss: 0.1178
Batch 200, Loss: 0.1165
Batch 210, Loss: 0.1039
Batch 220, Loss: 0.1046
Batch 230, Loss: 0.1152
Batch 240, Loss: 0.0882
Batch 250, Loss: 0.0980
Batch 260, Loss: 0.1085
Batch 270, Loss: 0.1193
Batch 280, Loss: 0.1204
Batch 290, Loss: 0.1102
Batch 300, Loss: 0.1058
Batch 310, Loss: 0.1068
Batch 320, Loss: 0.1049
Batch 330, Loss: 0.1216
Batch 340, Loss: 0.1080
Batch 350, Loss: 0.1332
Batch 360, Loss: 0.1215
Batch 370, Loss: 0.1064
Batch 380, Loss: 0.1101
Batch 390, Loss: 0.1321
Epoch 34 learning rate: 0.023208660251050155
Epoch 34 time: 236.34246611595154 seconds
Epoch 34 accuracy: 90.15%
Batch 10, Loss: 0.0933
Batch 20, Loss: 0.0873
Batch 30, Loss: 0.0971
Batch 40, Loss: 0.0867
Batch 50, Loss: 0.1070
Batch 60, Loss: 0.0934
Batch 70, Loss: 0.1035
Batch 80, Loss: 0.0924
Batch 90, Loss: 0.1044
Batch 100, Loss: 0.1020
Batch 110, Loss: 0.0890
Batch 120, Loss: 0.1004
Batch 130, Loss: 0.0997
Batch 140, Loss: 0.0761
Batch 150, Loss: 0.0980
Batch 160, Loss: 0.0948
Batch 170, Loss: 0.0895
Batch 180, Loss: 0.1162
Batch 190, Loss: 0.0828
Batch 200, Loss: 0.1067
Batch 210, Loss: 0.0992
Batch 220, Loss: 0.1130
Batch 230, Loss: 0.0943
Batch 240, Loss: 0.0983
Batch 250, Loss: 0.1056
Batch 260, Loss: 0.1129
Batch 270, Loss: 0.1119
Batch 280, Loss: 0.1173
Batch 290, Loss: 0.1038
Batch 300, Loss: 0.0908
Batch 310, Loss: 0.1060
Batch 320, Loss: 0.0812
Batch 330, Loss: 0.1244
Batch 340, Loss: 0.1006
Batch 350, Loss: 0.1093
Batch 360, Loss: 0.0925
Batch 370, Loss: 0.0930
Batch 380, Loss: 0.0832
Batch 390, Loss: 0.1095
Epoch 35 learning rate: 0.020610737385376346
Epoch 35 time: 236.19270420074463 seconds
Epoch 35 accuracy: 91.68%
Batch 10, Loss: 0.1001
Batch 20, Loss: 0.0963
Batch 30, Loss: 0.0858
Batch 40, Loss: 0.0734
Batch 50, Loss: 0.0862
Batch 60, Loss: 0.0845
Batch 70, Loss: 0.0769
Batch 80, Loss: 0.0760
Batch 90, Loss: 0.0806
Batch 100, Loss: 0.0766
Batch 110, Loss: 0.0893
Batch 120, Loss: 0.1149
Batch 130, Loss: 0.0950
Batch 140, Loss: 0.0890
Batch 150, Loss: 0.0794
Batch 160, Loss: 0.0896
Batch 170, Loss: 0.0879
Batch 180, Loss: 0.0887
Batch 190, Loss: 0.0868
Batch 200, Loss: 0.0794
Batch 210, Loss: 0.0724
Batch 220, Loss: 0.0856
Batch 230, Loss: 0.0666
Batch 240, Loss: 0.0964
Batch 250, Loss: 0.1010
Batch 260, Loss: 0.0636
Batch 270, Loss: 0.0936
Batch 280, Loss: 0.0903
Batch 290, Loss: 0.1027
Batch 300, Loss: 0.0817
Batch 310, Loss: 0.0784
Batch 320, Loss: 0.0998
Batch 330, Loss: 0.0798
Batch 340, Loss: 0.0799
Batch 350, Loss: 0.0802
Batch 360, Loss: 0.0759
Batch 370, Loss: 0.0859
Batch 380, Loss: 0.0923
Batch 390, Loss: 0.0864
Epoch 36 learning rate: 0.01812880051256551
Epoch 36 time: 236.1502935886383 seconds
Epoch 36 accuracy: 92.25%
Batch 10, Loss: 0.0684
Batch 20, Loss: 0.0768
Batch 30, Loss: 0.0725
Batch 40, Loss: 0.0603
Batch 50, Loss: 0.0828
Batch 60, Loss: 0.0674
Batch 70, Loss: 0.0703
Batch 80, Loss: 0.0678
Batch 90, Loss: 0.0760
Batch 100, Loss: 0.0640
Batch 110, Loss: 0.0716
Batch 120, Loss: 0.0737
Batch 130, Loss: 0.0671
Batch 140, Loss: 0.0665
Batch 150, Loss: 0.0639
Batch 160, Loss: 0.0833
Batch 170, Loss: 0.0814
Batch 180, Loss: 0.0675
Batch 190, Loss: 0.0676
Batch 200, Loss: 0.0775
Batch 210, Loss: 0.0700
Batch 220, Loss: 0.0748
Batch 230, Loss: 0.0813
Batch 240, Loss: 0.0762
Batch 250, Loss: 0.0796
Batch 260, Loss: 0.0667
Batch 270, Loss: 0.0740
Batch 280, Loss: 0.0699
Batch 290, Loss: 0.0730
Batch 300, Loss: 0.0658
Batch 310, Loss: 0.0806
Batch 320, Loss: 0.0776
Batch 330, Loss: 0.0765
Batch 340, Loss: 0.0662
Batch 350, Loss: 0.0745
Batch 360, Loss: 0.0768
Batch 370, Loss: 0.0686
Batch 380, Loss: 0.0731
Batch 390, Loss: 0.0738
Epoch 37 learning rate: 0.015772644703565562
Epoch 37 time: 236.25422716140747 seconds
Epoch 37 accuracy: 92.64%
Batch 10, Loss: 0.0627
Batch 20, Loss: 0.0766
Batch 30, Loss: 0.0633
Batch 40, Loss: 0.0545
Batch 50, Loss: 0.0554
Batch 60, Loss: 0.0600
Batch 70, Loss: 0.0702
Batch 80, Loss: 0.0643
Batch 90, Loss: 0.0686
Batch 100, Loss: 0.0638
Batch 110, Loss: 0.0635
Batch 120, Loss: 0.0803
Batch 130, Loss: 0.0561
Batch 140, Loss: 0.0574
Batch 150, Loss: 0.0558
Batch 160, Loss: 0.0590
Batch 170, Loss: 0.0603
Batch 180, Loss: 0.0641
Batch 190, Loss: 0.0664
Batch 200, Loss: 0.0568
Batch 210, Loss: 0.0719
Batch 220, Loss: 0.0626
Batch 230, Loss: 0.0639
Batch 240, Loss: 0.0611
Batch 250, Loss: 0.0604
Batch 260, Loss: 0.0758
Batch 270, Loss: 0.0600
Batch 280, Loss: 0.0706
Batch 290, Loss: 0.0660
Batch 300, Loss: 0.0484
Batch 310, Loss: 0.0653
Batch 320, Loss: 0.0612
Batch 330, Loss: 0.0680
Batch 340, Loss: 0.0642
Batch 350, Loss: 0.0697
